name,chamber,state,district,sponsored_bills,cosponsored_bills,bioguide_id,Agriculture_and_Food_self_proportion,Crime_and_Law_Enforcement_self_proportion,Culture_and_Recreation_self_proportion,Economy_and_Finance_self_proportion,Education_and_Social_Services_self_proportion,Environment_and_Natural_Resources_self_proportion,Government_Operations_and_Politics_self_proportion,Health_and_Healthcare_self_proportion,Immigration_and_Civil_Rights_self_proportion,National_Security_and_International_Affairs_self_proportion,Science__Technology__and_Communications_self_proportion,Transportation_and_Infrastructure_self_proportion,Agriculture_and_Food_across_all_proportion,Crime_and_Law_Enforcement_across_all_proportion,Culture_and_Recreation_across_all_proportion,Economy_and_Finance_across_all_proportion,Education_and_Social_Services_across_all_proportion,Environment_and_Natural_Resources_across_all_proportion,Government_Operations_and_Politics_across_all_proportion,Health_and_Healthcare_across_all_proportion,Immigration_and_Civil_Rights_across_all_proportion,National_Security_and_International_Affairs_across_all_proportion,Science__Technology__and_Communications_across_all_proportion,Transportation_and_Infrastructure_across_all_proportion,Agriculture_And_Food_state_self_proportion,Crime_And_Law_Enforcement_state_self_proportion,Culture_And_Recreation_state_self_proportion,Economy_And_Finance_state_self_proportion,Education_And_Social_Services_state_self_proportion,Environment_And_Natural_Resources_state_self_proportion,Government_Operations_And_Politics_state_self_proportion,Health_And_Healthcare_state_self_proportion,Immigration_And_Civil_Rights_state_self_proportion,National_Security_And_International_Affairs_state_self_proportion,Science_Technology_And_Communications_state_self_proportion,Transportation_And_Infrastructure_state_self_proportion,Agriculture_And_Food_state_national_proportion,Crime_And_Law_Enforcement_state_national_proportion,Culture_And_Recreation_state_national_proportion,Economy_And_Finance_state_national_proportion,Education_And_Social_Services_state_national_proportion,Environment_And_Natural_Resources_state_national_proportion,Government_Operations_And_Politics_state_national_proportion,Health_And_Healthcare_state_national_proportion,Immigration_And_Civil_Rights_state_national_proportion,National_Security_And_International_Affairs_state_national_proportion,Science_Technology_And_Communications_state_national_proportion,Transportation_And_Infrastructure_state_national_proportion
"Scott, David",House of Representatives,Georgia,13.0,97,3357,S001157,0.08419689119170984,0.08160621761658031,0.034974093264248704,0.14248704663212436,0.10751295336787565,0.023316062176165803,0.08160621761658031,0.2551813471502591,0.05829015544041451,0.10751295336787565,0.023316062176165803,0.0,0.0017789698396190267,0.0013623388980192027,0.0018935409215232485,0.0011014759778102657,0.0014849005295548877,0.0002969757964725875,0.0009541695695635052,0.002028188734801454,0.0009837570775856415,0.0007084752417778461,0.0011944260119442602,0.0,0.0213618157543391,0.1161548731642189,0.1188251001335113,0.0600801068090787,0.0627503337783711,0.0667556742323097,0.3831775700934579,0.0320427236315086,0.0440587449933244,0.0213618157543391,0.0173564753004005,0.0560747663551401,0.010043942247332,0.0280826339573918,0.0093174204355108,0.0187578157565652,0.0267653758542141,0.0259067357512953,0.0344372450203983,0.018735362997658,0.0170807453416149,0.019680196801968,0.0169712793733681,0.013953488372093
"Greene, Marjorie Taylor",House of Representatives,Georgia,14.0,86,342,G000596,0.028632025450689286,0.0784729586426299,0.0,0.09544008483563095,0.047720042417815474,0.01908801696712619,0.4262990455991516,0.040296924708377514,0.06680805938494166,0.1569459172852598,0.009544008483563095,0.03075291622481442,0.0007389567026109804,0.001600207594498746,0.0,0.0009012076182083992,0.0008050665521683125,0.0002969757964725875,0.006088510586738558,0.00039122422295662557,0.001377259908619898,0.0012633052503990508,0.0005972130059721301,0.0013653483992467042,0.0213618157543391,0.1161548731642189,0.1188251001335113,0.0600801068090787,0.0627503337783711,0.0667556742323097,0.3831775700934579,0.0320427236315086,0.0440587449933244,0.0213618157543391,0.0173564753004005,0.0560747663551401,0.010043942247332,0.0280826339573918,0.0093174204355108,0.0187578157565652,0.0267653758542141,0.0259067357512953,0.0344372450203983,0.018735362997658,0.0170807453416149,0.019680196801968,0.0169712793733681,0.013953488372093
"Foxx, Virginia",House of Representatives,North Carolina,5.0,230,1664,F000450,0.024390243902439025,0.012195121951219513,0.024390243902439025,0.2005420054200542,0.22493224932249326,0.024390243902439025,0.1883468834688347,0.12737127371273713,0.0880758807588076,0.06097560975609757,0.012195121951219513,0.012195121951219513,0.0004926378017406536,0.0001946198425741718,0.0012623606143488324,0.0014819858610538121,0.0029698010591097754,0.0002969757964725875,0.0021052312725290036,0.0009677651831032317,0.001420982445401482,0.00038411308289160325,0.0005972130059721301,0.000423728813559322,0.0444743935309973,0.0539083557951482,0.1469002695417789,0.0485175202156334,0.0444743935309973,0.0795148247978436,0.376010781671159,0.0283018867924528,0.0377358490566037,0.045822102425876,0.0444743935309973,0.0498652291105121,0.0207156308851224,0.012911555842479,0.0114112227805695,0.0150062526052521,0.0187927107061503,0.0305699481865284,0.0334773218142548,0.0163934426229508,0.0144927536231884,0.041820418204182,0.0430809399477806,0.0122923588039867
"Ross, Deborah K.",House of Representatives,North Carolina,2.0,56,1239,R000305,0.03935286401399213,0.07083515522518584,0.032356799300393535,0.1040664626147792,0.11980760822037606,0.048097944905990384,0.06471359860078707,0.24092697857455184,0.06777437691298645,0.13467424573677308,0.057717533887188456,0.019676432006996064,0.002463189008703268,0.003503157166335092,0.005189704747878532,0.0023831934792622115,0.004901960784313725,0.0018148520895547012,0.002241541211038076,0.005672751232871071,0.003388496600572765,0.002629040656235862,0.00875912408759124,0.00211864406779661,0.0444743935309973,0.0539083557951482,0.1469002695417789,0.0485175202156334,0.0444743935309973,0.0795148247978436,0.376010781671159,0.0283018867924528,0.0377358490566037,0.045822102425876,0.0444743935309973,0.0498652291105121,0.0207156308851224,0.012911555842479,0.0114112227805695,0.0150062526052521,0.0187927107061503,0.0305699481865284,0.0334773218142548,0.0163934426229508,0.0144927536231884,0.041820418204182,0.0430809399477806,0.0122923588039867
"Fetterman, John",Senate,Pennsylvania,NaN,43,482,F000479,0.17665615141955837,0.033123028391167195,0.028391167192429026,0.11829652996845427,0.12828601472134596,0.014195583596214513,0.09674027339642481,0.1004206098843323,0.09463722397476342,0.15141955835962145,0.01892744479495268,0.03890641430073607,0.038669582230406264,0.005030341743851804,0.012485549132947978,0.008066539992112716,0.015502890907935699,0.0013366336633663367,0.008966424638175527,0.00754165679538814,0.011417697431018078,0.008103317295517854,0.006243496357960458,0.016157205240174673,0.0457516339869281,0.0732026143790849,0.1372549019607843,0.0431372549019607,0.0339869281045751,0.0156862745098039,0.4640522875816993,0.0222222222222222,0.0339869281045751,0.0444444444444444,0.0117647058823529,0.0745098039215686,0.0219711236660389,0.0180761781794706,0.0109924623115577,0.0137557315548145,0.0148063781321184,0.0062176165803108,0.0425965922726181,0.0132708821233411,0.0134575569358178,0.041820418204182,0.0117493472584856,0.0189368770764119
"Butler, Laphonza R.",Senate,California,NaN,32,332,B001320,0.0510718789407314,0.06368221941992434,0.035308953341740223,0.17780580075662042,0.10592686002522068,0.09205548549810845,0.14880201765447668,0.1298865069356873,0.09773013871374528,0.06368221941992434,0.028373266078184113,0.005674653215636823,0.009322131430544367,0.008064516129032258,0.012947976878612715,0.01011006345678127,0.010674121608742614,0.007227722772277227,0.01150041420983383,0.008133933507067837,0.009831906121154456,0.002841788357108691,0.007804370447450572,0.001965065502183406,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Stewart, Chris",House of Representatives,Utah,2.0,95,1158,S001192,0.021377672209026127,0.04275534441805225,0.021377672209026127,0.15914489311163896,0.021377672209026127,0.22327790973871733,0.09026128266033254,0.09026128266033254,0.0,0.2826603325415677,0.047505938242280284,0.0,0.0002463189008703268,0.0003892396851483436,0.0006311803071744162,0.0006708990046662528,0.0001610133104336625,0.0015508736038012901,0.0005755308514827492,0.00039122422295662557,0.0,0.0010157657080911286,0.0013271400132714001,0.0,0.0269886363636363,0.1150568181818181,0.3011363636363636,0.0539772727272727,0.0397727272727272,0.0383522727272727,0.2059659090909091,0.015625,0.0482954545454545,0.03125,0.0170454545454545,0.1065340909090909,0.0119271814187068,0.02614590058102,0.0221943048576214,0.0158399333055439,0.0159453302961275,0.0139896373056994,0.017398608111351,0.0085870413739266,0.0175983436853002,0.027060270602706,0.0156657963446475,0.0249169435215946
"Budd, Ted",Senate,North Carolina,NaN,192,1596,B001305,0.004100227790432801,0.0378132118451025,0.012300683371298405,0.22642369020501138,0.06833712984054668,0.06150341685649202,0.16264236902050114,0.09521640091116172,0.09111617312072892,0.16264236902050114,0.03280182232346241,0.04510250569476081,0.0010357923811715962,0.006627275630788886,0.006242774566473989,0.017818090560355646,0.00953046572209162,0.006683168316831683,0.017396813020807957,0.008252388849403776,0.012686330478908976,0.010044737064235672,0.012486992715920915,0.021615720524017466,0.0444743935309973,0.0539083557951482,0.1469002695417789,0.0485175202156334,0.0444743935309973,0.0795148247978436,0.376010781671159,0.0283018867924528,0.0377358490566037,0.045822102425876,0.0444743935309973,0.0498652291105121,0.0207156308851224,0.012911555842479,0.0114112227805695,0.0150062526052521,0.0187927107061503,0.0305699481865284,0.0334773218142548,0.0163934426229508,0.0144927536231884,0.041820418204182,0.0430809399477806,0.0122923588039867
"Hoeven, John",Senate,North Dakota,NaN,469,1816,H001061,0.08581560283687943,0.03829787234042553,0.04113475177304964,0.09574468085106383,0.031914893617021274,0.23546099290780143,0.03829787234042553,0.04468085106382979,0.12127659574468086,0.26099290780141843,0.0,0.006382978723404256,0.01392565312464035,0.004311721494730118,0.013410404624277457,0.00483992399526763,0.0028591397166274858,0.016435643564356436,0.0026314507090297746,0.0024875621890547263,0.010846812559467175,0.010354238766495034,0.0,0.001965065502183406,0.0398936170212766,0.0864361702127659,0.2792553191489361,0.0638297872340425,0.0279255319148936,0.0425531914893617,0.2672872340425531,0.0252659574468085,0.0412234042553191,0.0239361702127659,0.026595744680851,0.0757978723404255,0.0188323917137476,0.0209812782440284,0.0219849246231155,0.0200083368070029,0.0119589977220956,0.016580310880829,0.0241180705543556,0.0148321623731459,0.0160455486542443,0.022140221402214,0.0261096605744125,0.0189368770764119
"Costa, Jim",House of Representatives,California,21.0,158,3482,C001059,0.1490566037735849,0.048301886792452835,0.03735849056603774,0.09056603773584905,0.040754716981132075,0.1279245283018868,0.06867924528301887,0.09962264150943395,0.0509433962264151,0.2596226415094339,0.006792452830188679,0.020377358490566037,0.010810662871531007,0.0027679266499437767,0.006942983378918578,0.002403220315222398,0.0019321597252039502,0.005593044166900398,0.002756489867627904,0.002717978812119714,0.0029512712327569245,0.00587266224509829,0.0011944260119442602,0.0025423728813559325,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Carbajal, Salud O.",House of Representatives,California,24.0,109,2295,C001112,0.10448947159316647,0.0631704410011919,0.03218116805721097,0.11243543901470004,0.09177592371871277,0.10250297973778308,0.0723083035359555,0.10011918951132301,0.04012713547874454,0.18394914580850222,0.017878426698450536,0.07906237584425904,0.007197985658766216,0.0034382838854770353,0.005680622764569745,0.002833797288366411,0.004132674967797338,0.004256653082773754,0.002756489867627904,0.0025944343206597276,0.0022079881074699953,0.003952096830640274,0.0029860650298606504,0.009369114877589454,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Chu, Judy",House of Representatives,California,28.0,217,4718,C001080,0.045135406218655964,0.0367769976596456,0.042795051822133064,0.18756268806419257,0.14409896355733867,0.07890337679705783,0.05115346038114343,0.19358074222668,0.08692744901370779,0.11200267469073888,0.01805416248746239,0.003009027081243731,0.0036947835130549016,0.0023786869647954333,0.00897678659092503,0.0056175274868323554,0.007710748532989838,0.0038936826648628135,0.002317268954654227,0.005961021712944374,0.005683929781605928,0.002859508505970824,0.0035832780358327804,0.000423728813559322,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Young, Todd",Senate,Indiana,NaN,355,1881,Y000064,0.05738786279683377,0.017810026385224276,0.048812664907651716,0.17150395778364116,0.10488126649076518,0.05936675461741425,0.09168865435356201,0.07849604221635885,0.0237467018469657,0.22229551451187338,0.1062005277044855,0.017810026385224276,0.010012659684658764,0.002155860747365059,0.017109826589595378,0.009321335101996916,0.010102293665417116,0.004455445544554455,0.006773549047317383,0.0046987285793255945,0.002283539486203616,0.009482006696491378,0.02792230315643427,0.0058951965065502186,0.0365699873896595,0.0958385876418663,0.1689785624211853,0.0567465321563682,0.0630517023959646,0.0290037831021437,0.3039092055485498,0.0479192938209331,0.0895334174022698,0.0340479192938209,0.0315258511979823,0.0428751576292559,0.0182046453232893,0.0245319561007101,0.0140284757118927,0.0187578157565652,0.0284738041002277,0.0119170984455958,0.0289176865850731,0.0296643247462919,0.0367494824016563,0.033210332103321,0.0326370757180156,0.0112956810631229
"Sánchez, Linda T.",House of Representatives,California,38.0,230,4543,S001156,0.06766917293233084,0.039473684210526314,0.056390977443609026,0.2600250626566416,0.19235588972431078,0.02255639097744361,0.07456140350877194,0.07581453634085213,0.06892230576441102,0.12531328320802004,0.011278195488721806,0.005639097744360903,0.0029558268104439215,0.0013623388980192027,0.006311803071744161,0.00415556846173873,0.005492342922570488,0.000593951592945175,0.0018023202980643987,0.0012457402888882024,0.0024047395229871236,0.0017071692572960145,0.0011944260119442602,0.000423728813559322,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Wyden, Ron",Senate,Oregon,NaN,1769,7977,W000779,0.08017429193899782,0.05969498910675382,0.02047930283224401,0.11633986928104575,0.09978213507625273,0.14727668845315903,0.11241830065359477,0.11721132897603487,0.13420479302832244,0.08888888888888888,0.011764705882352943,0.011764705882352943,0.02117619979284152,0.010938997125519004,0.010867052023121387,0.009572294123973755,0.01454984433572654,0.01673267326732673,0.012572486720920035,0.010621495696122562,0.019536948937519824,0.005739849750991812,0.004682622268470343,0.0058951965065502186,0.057471264367816,0.0617816091954023,0.3793103448275862,0.0847701149425287,0.0229885057471264,0.0890804597701149,0.1264367816091954,0.0344827586206896,0.0272988505747126,0.0129310344827586,0.0244252873563218,0.0790229885057471,0.0251098556183301,0.0138799225306649,0.0276381909547738,0.0245935806586077,0.0091116173120728,0.0321243523316062,0.0105591552675785,0.018735362997658,0.0098343685300207,0.011070110701107,0.0221932114882506,0.0182724252491694
"Correa, J. Luis",House of Representatives,California,46.0,98,1545,C001110,0.02827380952380952,0.10044642857142856,0.07961309523809523,0.061755952380952384,0.034970238095238096,0.04017857142857143,0.1837797619047619,0.10044642857142856,0.1800595238095238,0.17038690476190477,0.020089285714285716,0.0,0.0010400131370080464,0.002919297638612577,0.007504032540851391,0.000831113692347746,0.0008408472878202375,0.0008909273894177625,0.00374095053463787,0.001389875528924854,0.005290426950571672,0.0019547087996039368,0.0017916390179163902,0.0,0.0526932084309133,0.0983606557377049,0.0573770491803278,0.1967213114754098,0.0398126463700234,0.1381733021077283,0.1370023419203747,0.0433255269320843,0.0480093676814988,0.0175644028103044,0.0210772833723653,0.1498829039812646,0.0282485875706214,0.0271142672692059,0.0051298157453936,0.0700291788245102,0.0193621867881549,0.0611398963730569,0.0140388768898488,0.0288836846213895,0.0212215320910973,0.018450184501845,0.0234986945169712,0.0425249169435216
"Warnock, Raphael G.",Senate,Georgia,NaN,154,843,W000790,0.09847522236340533,0.04002541296060991,0.005717916137229987,0.15819567979669633,0.0940279542566709,0.08132147395171538,0.06543837357052097,0.1982210927573062,0.05146124523506988,0.14294790343074967,0.022871664548919948,0.041296060991105464,0.017838646564621936,0.005030341743851804,0.0020809248554913297,0.00892697092460474,0.009403392845797064,0.006336633663366337,0.005019248574630867,0.012319355602937693,0.005137963843958135,0.006330716637123322,0.006243496357960458,0.014192139737991267,0.0213618157543391,0.1161548731642189,0.1188251001335113,0.0600801068090787,0.0627503337783711,0.0667556742323097,0.3831775700934579,0.0320427236315086,0.0440587449933244,0.0213618157543391,0.0173564753004005,0.0560747663551401,0.010043942247332,0.0280826339573918,0.0093174204355108,0.0187578157565652,0.0267653758542141,0.0259067357512953,0.0344372450203983,0.018735362997658,0.0170807453416149,0.019680196801968,0.0169712793733681,0.013953488372093
"Warren, Elizabeth",Senate,Massachusetts,NaN,635,3842,W000817,0.037969459347915804,0.08501857201815931,0.014857614527445315,0.2080066033842344,0.0862567065621131,0.060255881139083776,0.07965332232769294,0.1749896822121337,0.12876599257119273,0.1011143210895584,0.0037144036318613287,0.01939744118860916,0.01058809989642076,0.016448419035451932,0.008323699421965319,0.018069049582332485,0.01327911557278099,0.007227722772277227,0.009404999756347157,0.01674168838347943,0.019790675547098003,0.006893447004867618,0.0015608740894901144,0.010262008733624454,0.0584144645340751,0.1015299026425591,0.2322670375521557,0.1098748261474269,0.0598052851182197,0.0417246175243393,0.1376912378303199,0.0417246175243393,0.0445062586926286,0.0222531293463143,0.015299026425591,0.1349095966620306,0.0263653483992467,0.0235635894125242,0.0174832495812395,0.0329303876615256,0.0244874715261959,0.0155440414507772,0.0118790496760259,0.0234192037470726,0.0165631469979296,0.019680196801968,0.0143603133159268,0.0322259136212624
